REF,GSM820823,GSM820824,GSM820825,GSM820826,GSM820827,GSM820828,GSM820829,GSM820830,GSM820831,GSM820832,GSM820833,GSM820834,GSM820835,GSM820836,GSM820837,GSM820838,GSM820839,GSM820840,GSM820841,GSM820842,GSM820843,GSM820844,GSM820845,GSM820846,GSM820847,GSM820848,GSM820849,GSM820850,GSM820851,GSM820852,GSM820853,GSM820854,GSM820855,GSM820856,GSM820857,GSM820858,GSM820859,GSM820860,GSM820861,GSM820862,GSM820863,GSM820864,GSM820865,GSM820866,GSM820867,GSM820868,GSM820869,GSM820870,GSM820871,GSM820872,GSM820873,GSM820874,GSM820875,GSM820876,GSM820877,GSM820878,GSM820879,GSM820880,GSM820881,GSM820882,GSM820883,GSM820884,GSM820885,GSM820886,GSM820887,GSM820888,GSM820889,GSM820890,GSM820891,GSM820892,GSM820893,GSM820894,GSM820895,GSM820896,GSM820897,GSM820898,GSM820899,GSM820900,GSM820901,GSM820902,GSM820903,GSM820904,GSM820905,GSM820906,GSM820907,GSM820908,GSM820909,GSM820910,GSM820911,GSM820912,GSM820913,GSM820914,GSM820915,GSM820916,GSM820917,GSM820918
b3440,8.406204,7.854629,8.71475,7.825542,7.862619,8.290374,8.589978,8.437766,8.452822,7.6668,8.021459,8.01318,8.141049,7.83138,7.840882,8.613796,7.959062,8.205506,7.953241,8.167465,8.096883,8.453979,8.113701,8.065089,7.822955,8.630129,8.934639,8.653183,8.920321,9.037905,8.594625,8.443583,8.104219,8.02311,8.095505,8.187121,8.062756,8.496573,8.787244,8.584284,8.751435,8.22023,8.69991,8.173081,7.554449,8.509768,8.255946,8.141727,7.904313,7.091693,7.145056,7.04526,8.817151,7.713155,8.122455,7.885767,8.369505,7.513631,8.039574,7.544457,7.135036,8.107268,7.715013,7.983981,8.396877,8.267735,8.237263,7.930023,8.102983,8.621088,8.128317,7.972049,8.05983,8.234384,9.519761,8.972133,9.423805,7.975718,7.866084,8.276018,7.937803,8.25256,8.344211,7.688197,7.939729,7.871404,8.293922,8.469018,8.511258,8.387571,7.664046,7.633115,7.952877,8.276443,8.304227,8.469392
b3441,6.553434,6.319421,6.514252,6.30902,6.496255,6.643429,6.643702,6.24438,6.183081,6.113677,6.313949,6.265132,6.23663,6.362091,6.17052,6.289489,6.289949,6.424249,6.467471,6.375614,6.446942,6.866274,6.026255,6.143742,5.952619,6.205451,6.842102,6.270344,6.527937,6.763914,6.296229,6.717491,6.436195,6.32382,6.143673,6.250713,5.959069,6.058105,6.20903,6.111301,6.32288,6.30266,6.400739,6.208302,5.857321,6.686154,5.900346,6.426236,6.284034,6.408176,6.469345,6.095075,6.338931,6.791174,6.658443,6.27823,6.048527,6.602704,6.567997,6.39508,4.956125,6.861356,6.078081,6.407627,6.256613,5.806556,6.173457,6.892198,6.737406,5.393759,5.744068,5.782867,5.862018,6.72509,6.813077,6.385668,6.697218,6.488437,6.596465,5.953159,6.26874,6.235441,6.386138,6.329613,6.670534,5.866471,6.881281,6.07623,6.235614,6.806103,6.393054,6.674222,6.532112,6.319951,6.82982,6.74243
b3442,2.819451,2.563485,2.826921,2.783124,3.009089,2.81765,3.087799,2.968766,2.57498,2.5849,2.526011,2.931958,2.620097,3.034987,2.91832,2.564059,2.682122,2.566277,3.009088,2.634933,2.587389,2.677613,2.526857,2.740699,2.868835,2.846957,2.686841,2.775066,2.640364,2.874113,2.821975,2.582349,2.822327,2.961302,2.806278,2.688799,2.548139,2.891577,2.74753,2.814487,2.604772,2.65653,2.881666,2.932078,2.790165,2.684036,2.611339,2.553683,2.755236,3.520796,3.444335,3.421525,3.679177,3.675597,3.957079,3.342136,3.031675,3.865251,3.827512,3.068615,2.718265,3.118569,2.680527,2.764767,2.707443,2.748558,2.818167,3.004614,3.641539,2.378653,2.703386,2.567865,2.497641,2.885463,2.857741,2.737282,2.833585,2.984483,2.877328,3.013751,2.625145,2.476986,2.751735,3.016627,3.081837,3.133247,2.753259,3.221945,2.797972,3.594433,3.08985,3.304374,3.022449,2.917832,2.881632,2.882084
b3443,3.053402,2.791567,2.884064,2.792109,3.191936,2.962309,3.09625,2.812005,2.756029,2.608064,2.684971,2.811696,2.570814,2.911994,3.02428,2.624193,2.850343,2.809671,2.83926,2.654153,2.734898,2.580164,2.613958,2.796036,2.780178,2.746403,2.801526,2.546351,2.830663,2.773868,2.860502,2.670279,2.825264,2.829267,2.735792,2.745792,2.600353,2.963993,2.747781,2.996821,2.749116,2.710468,2.791157,2.855461,2.728375,2.554124,2.741371,2.858883,3.082578,3.214118,3.53362,3.545571,3.829661,3.667335,3.728262,2.886702,3.033642,3.043153,3.22211,3.280956,2.810336,3.2293,2.914734,3.279089,2.730573,2.890555,2.628877,3.582288,3.014966,2.341212,3.019483,2.649443,2.511151,2.947599,3.213076,2.875707,2.943946,3.11575,3.196152,2.986924,2.741501,2.625754,2.816695,2.848251,3.053214,2.660355,2.901399,3.875742,3.231186,3.4055,2.99277,2.906544,2.817836,2.958659,3.058001,2.834459
b3446,5.127977,5.281971,5.303147,5.607193,5.343693,5.494405,5.484611,5.332874,5.137748,5.398753,5.409057,5.601621,5.273221,5.535273,5.486652,5.259348,5.325066,5.277048,5.512931,5.186572,5.141689,5.301471,5.373075,5.2542,5.310646,5.28446,5.268749,5.307664,5.271837,5.343136,5.343279,5.067765,5.327809,5.720625,5.288195,5.24381,4.980509,5.398206,5.158424,5.308194,5.192984,5.51204,5.377855,5.441075,5.431139,5.216998,5.032553,5.198616,5.517003,6.907529,6.386842,6.523956,6.2745,6.852237,6.667959,6.181355,5.824515,6.263563,6.313179,5.946712,5.644516,5.898256,5.525042,5.628611,5.563253,5.939207,5.496344,6.043405,6.163508,4.841803,5.256087,5.51521,5.627095,5.796638,5.433818,5.553467,5.278938,5.745204,5.881629,5.768929,5.35034,5.270476,5.193177,5.751313,5.630013,5.273686,5.34003,5.798295,5.515672,5.899057,5.875143,5.908524,5.510352,5.667628,5.616135,5.385794
b3447,7.142048,7.069313,7.136957,7.401975,7.350931,7.503468,8.103475,7.51122,7.988466,7.507911,7.646873,8.013997,7.567529,7.88771,7.690176,7.3518,7.70393,7.802845,7.594193,7.557987,7.593924,7.518728,7.610165,7.613032,7.570088,7.71826,7.732635,8.173525,7.442536,7.410658,7.634259,7.327641,7.976104,7.76186,7.935804,7.607172,7.76322,7.852544,7.635238,7.679251,8.259108,7.747815,8.543462,8.278105,7.726016,7.792818,7.913325,7.729363,7.784281,8.814294,8.115963,8.405427,8.206177,8.813861,8.604268,8.384071,8.250085,8.557834,8.641823,8.430269,8.28532,8.23794,7.887909,8.250498,7.202446,7.336882,7.215508,8.133455,7.743074,6.941332,7.249187,7.269983,7.253042,7.98481,7.751798,7.64063,7.519065,7.931419,7.874763,7.643402,7.259713,7.210727,6.968461,7.86086,7.926818,7.744502,7.449254,7.595833,7.611511,8.766957,8.127394,8.498289,7.984799,8.332875,7.552391,7.483948
b3448,7.353969,7.416818,7.677833,7.517333,7.650855,7.533049,8.207171,7.819594,7.327059,8.153011,8.629249,8.798591,8.365423,9.532076,9.535212,9.27544,7.791757,7.844264,7.285244,7.298843,7.362941,7.773558,8.321011,7.777366,8.02677,8.84754,8.463577,7.879612,8.582876,8.338621,8.364531,7.560571,7.823087,7.424381,8.540997,7.404018,8.4554,8.010653,9.965872,9.116081,8.557318,7.934096,8.516953,9.030735,7.87214,8.152606,8.819992,8.448461,7.654101,7.795431,8.35166,7.816898,8.246343,8.333794,8.117397,10.789704,11.752477,10.786965,10.691663,10.404929,9.980389,8.480204,8.753001,8.163453,9.184028,8.727844,8.671632,8.10485,8.400006,7.21931,8.834241,9.025724,9.241854,8.097578,8.427703,7.717931,8.94927,7.868951,8.053461,7.589885,6.99733,7.32112,7.231111,8.630149,8.536921,7.892228,8.575849,7.685904,7.825777,8.570888,8.567513,8.195116,8.569744,8.27447,7.740774,7.647258
b3449,7.589303,7.493095,7.57807,7.687658,7.762921,7.798823,7.784301,7.843882,7.95656,7.802108,7.649207,7.997962,7.839965,7.895518,7.642778,7.594863,7.772201,7.784066,7.782235,7.798609,7.797928,7.717279,7.882078,7.832857,7.73805,7.626299,7.762249,7.667517,7.69692,7.598607,7.599441,7.728192,7.967118,7.724797,8.105094,8.078433,7.969913,7.719894,7.949901,7.54167,7.882105,7.620426,8.025808,7.855373,7.878552,7.919964,7.543984,7.677185,7.809049,8.472904,8.397814,8.180831,8.280552,8.286941,8.444635,8.531359,8.337313,8.20847,8.438451,8.555584,8.219846,8.031518,7.813447,7.932039,7.867776,8.05871,7.908621,7.900893,7.82291,7.254521,8.002856,8.039087,7.795167,7.877919,7.946575,7.947247,7.939873,8.01848,7.865368,7.537149,7.727512,7.468998,7.558908,7.998224,8.122825,7.827149,7.839504,7.892131,7.93231,7.772782,7.654946,7.530334,7.738182,7.888855,7.77131,7.967387
b3450,7.53932,7.456907,7.460555,7.567516,7.737667,7.720063,7.775148,7.801699,7.488854,7.542536,7.516488,7.798974,7.724786,7.987055,7.753418,7.535004,7.631461,7.932291,7.764561,7.516922,7.601113,7.462863,7.623991,7.806048,7.544594,7.575427,7.691443,7.729679,7.56759,7.450634,7.494784,7.589372,7.620273,7.751034,8.065274,7.887611,7.988811,7.815233,7.921632,7.321892,7.726139,7.712272,8.096867,7.836197,7.851945,7.849019,7.572326,7.687309,7.814742,8.022711,8.294104,7.449576,7.628561,8.154086,8.048663,8.308373,8.041095,8.229092,8.454143,8.315332,7.848313,8.057121,7.969007,7.702994,7.231552,7.298569,7.319676,7.785219,7.665754,6.992168,7.288767,7.414333,7.289598,7.801443,7.768915,7.675789,7.568077,8.120556,7.827688,7.34855,7.539773,7.430006,7.377058,8.394898,8.21863,7.836937,7.627914,7.518219,7.591445,8.472675,7.980599,8.301805,7.916357,8.157962,7.883307,7.894826
b3451,6.374021,6.352119,6.339225,6.515234,6.707348,6.52368,6.557936,7.011637,6.688681,6.307302,6.290846,6.726287,6.665775,6.688503,6.866184,6.461334,6.788535,6.814504,6.524073,6.685495,6.652439,6.616889,6.694011,6.628975,6.886283,6.645602,6.653187,6.73497,6.825893,6.542615,6.583858,6.321297,6.61917,6.847161,7.625382,7.068568,7.464332,6.77122,6.633629,6.797421,7.048767,6.625071,7.108063,6.638621,6.738812,6.704509,6.343283,6.675443,6.781503,7.403205,7.153045,7.712432,7.062074,7.868537,7.358336,7.502844,7.0765,7.33798,7.581306,7.415257,6.795088,7.103467,6.75235,6.722301,6.498643,6.335287,6.193339,7.269536,6.84924,6.290938,6.33979,6.329364,6.167795,7.159097,6.767326,6.645938,6.659679,6.960184,6.984122,6.245452,6.599096,6.635086,6.449577,6.922569,6.684822,6.834014,6.524575,7.155962,6.798739,7.736263,7.26051,7.648127,7.017639,7.564429,6.489944,6.617654
b3452,6.844069,6.865972,6.892339,7.05767,7.075061,7.17362,7.132359,7.184148,7.112396,7.012994,6.86836,7.192531,7.280562,7.453717,7.528654,7.116868,7.240705,7.242976,7.147167,7.312165,7.093395,7.193161,7.215318,7.16452,7.480551,7.108429,7.206095,7.194032,7.273569,7.154558,7.070883,6.994984,7.317024,7.301648,7.663246,7.571126,7.646737,7.29835,6.899593,7.195776,7.389692,7.054075,7.417756,6.922754,7.241016,7.111923,6.72717,7.161971,7.207599,8.049613,8.005208,8.161408,7.8232,8.060493,7.794525,7.50178,7.648297,7.948755,8.022476,8.012466,7.847078,7.626702,7.424182,7.138926,6.901153,7.099751,7.017159,7.807281,7.436015,6.535405,7.042603,6.998725,6.958151,7.483519,7.230944,7.105275,7.124879,7.523252,7.689395,7.006727,7.195267,7.011577,6.915849,7.311653,7.182668,7.257115,7.58032,7.698029,7.509511,8.054141,7.803744,8.196502,7.685324,7.76602,7.305648,7.204966
b3453,7.243251,7.004512,6.992608,7.148712,7.365551,7.143353,7.300586,7.34993,7.090877,7.028169,6.969819,7.310461,7.313347,7.472182,7.685993,7.257949,7.290251,7.203882,7.040507,7.061896,7.308211,7.371229,7.546624,7.27675,7.192696,7.545237,7.511808,7.382138,7.151797,7.24795,7.352635,7.11492,7.311157,7.284318,7.723662,7.577794,7.743405,7.638462,7.166339,7.259461,7.600782,7.419273,7.592787,7.249065,7.453044,7.588371,7.13173,7.20635,7.332838,7.618144,7.988967,7.625972,7.548776,7.703256,7.636891,7.870858,7.892695,8.05628,8.219782,8.136575,7.898609,7.736887,7.454292,7.420683,7.304905,7.34254,7.365401,7.782501,7.387455,6.649621,7.325754,7.472692,7.275746,7.590383,7.438524,7.176367,7.316128,7.667836,7.675551,6.5663,7.286837,7.10009,7.04747,7.821084,7.792395,7.619449,7.486677,7.461673,7.45557,8.109199,7.661201,7.892737,7.677298,7.781489,7.184294,7.230091
b3454,9.924938,9.724944,10.030052,9.454416,9.738839,9.20269,9.377191,9.532311,9.780359,8.339474,9.158289,9.197247,9.912906,8.819027,8.521427,9.278308,9.961225,9.607021,9.805966,9.761696,9.6364,9.830779,9.812941,9.970332,9.674537,10.436052,10.557048,10.554894,9.857219,9.713056,9.651786,9.71634,9.788975,9.712954,9.823716,10.276034,9.936254,10.266123,9.331944,9.662137,9.902671,9.959387,9.533221,10.234776,9.902414,9.764224,9.774428,9.939998,9.549948,8.822568,8.867015,8.385147,9.352177,8.577464,9.0416,8.611476,8.508272,8.462198,8.744176,8.544199,7.99962,8.970265,8.520277,8.549567,9.423939,9.324348,9.269743,8.899906,8.539935,10.157657,9.395296,9.245659,9.135908,9.271019,10.149208,10.931152,10.495689,8.676072,8.850807,9.245044,10.087967,10.167697,10.01064,8.605554,8.432486,8.786897,9.376667,9.284139,9.260019,9.391015,9.31276,9.307875,9.31812,9.317801,10.075434,10.303317
b3455,10.180672,9.834872,10.176771,9.579544,9.621894,9.197155,9.749193,9.765324,9.76642,7.456024,8.97748,9.13362,9.846273,8.123186,8.298378,8.942177,9.780917,9.799349,9.906219,9.774567,9.694916,9.472108,9.522275,9.927436,9.333986,10.742963,10.712253,10.411355,9.75198,9.719166,9.704484,9.659983,9.523788,9.996392,9.90787,10.170153,9.876214,9.996486,9.023162,9.675906,10.073953,9.958638,9.834466,10.207266,10.269135,9.900433,9.948777,10.120327,9.636539,8.14324,8.516434,8.545893,8.773349,7.911372,8.878463,7.594549,7.721848,7.556844,7.713604,7.944052,7.547714,8.924154,7.874746,8.594288,8.935472,8.821557,8.943217,8.916726,8.979844,9.976029,8.907516,8.975142,8.831444,9.166771,10.307973,10.815941,10.148401,9.050645,8.861006,8.910284,10.390285,10.09177,10.04568,8.777426,8.639101,8.646927,9.167968,9.329836,9.610204,9.829531,9.146593,9.5458,9.465773,9.756669,10.197899,10.566477
b3456,9.316582,8.957878,9.45373,8.708883,8.831066,8.39531,8.857607,8.881021,9.112809,7.333218,8.246184,8.344625,8.954537,7.712172,7.663488,8.313188,9.014838,9.058116,9.23317,8.747108,8.893879,8.446734,8.687933,9.131526,8.537079,9.860843,9.839529,9.672834,8.985079,8.979077,8.821592,8.838764,8.784435,9.21224,9.104447,9.522827,9.134697,9.342297,8.13109,9.013189,9.366818,9.313996,9.030711,9.299356,9.373445,9.074584,9.209306,9.380519,8.81625,7.42773,7.838528,7.529383,7.875498,7.516849,7.940302,7.166174,7.285129,7.287467,7.071806,7.179258,7.013966,8.020156,7.290399,7.773911,8.157312,8.07755,7.912205,8.272427,8.030579,9.144913,7.902369,7.573409,7.860974,8.410958,9.523604,10.01662,9.275428,8.376445,8.124141,8.181444,9.490543,9.471822,9.230419,7.99535,7.891917,8.073326,8.215487,8.378417,8.448383,8.934794,8.387932,8.684172,8.43884,8.385269,9.370729,9.628322
b3457,9.755147,9.441999,9.988257,9.290429,9.315582,8.945888,9.272026,9.26472,10.14949,7.638099,8.878879,8.972826,9.470723,8.778157,8.627926,9.238287,9.676699,9.580661,9.86451,9.601889,9.696414,9.489912,9.267358,9.631008,9.15735,10.253699,10.314367,10.093183,9.747238,9.813947,9.560462,9.392145,9.226486,9.743232,9.724987,10.22868,9.778593,9.955367,8.673173,9.810939,10.00783,9.957205,9.531392,9.65549,9.878623,9.526036,9.375837,9.725446,9.350793,8.723062,8.693067,8.337442,8.533992,8.434187,8.793345,8.497515,8.261875,8.605093,8.211673,8.265946,8.23347,8.963832,8.232244,8.565847,9.219244,8.96946,8.976837,8.770394,8.617928,9.788226,8.988727,8.946437,8.749711,9.097261,10.384914,10.874715,10.045845,8.855564,9.092827,9.004627,10.240435,10.048861,9.969817,8.832295,8.56321,8.696597,9.132063,9.431904,9.316091,9.405157,8.869194,8.958752,9.114731,9.015377,9.861044,10.239939
b3458,10.347035,10.154559,10.894991,9.893462,10.056182,9.487535,10.044014,9.752577,10.655261,8.25517,9.284804,9.384704,10.497964,8.845188,8.545695,9.695356,10.279228,10.183146,10.609397,10.311578,10.24348,10.484127,10.314012,10.602658,10.279323,11.004698,10.934112,10.49175,10.780695,10.663412,10.768029,10.148848,9.720833,10.384977,10.375863,10.701072,10.287998,10.743287,9.057292,9.883636,10.252259,10.713539,10.049123,10.448459,10.751435,10.626119,10.118296,10.309119,10.276419,8.100906,8.11297,7.743064,9.354949,7.841807,8.50796,7.866644,7.906742,8.077994,7.888646,7.768276,7.89187,9.913247,8.406767,9.400268,9.827886,10.162662,10.008519,10.033277,9.392977,10.668363,9.777768,10.026785,9.752218,10.480141,11.313892,11.543224,11.312601,9.541844,9.719245,9.854082,10.988446,10.939494,10.639058,9.673456,9.294247,10.024652,9.759144,10.455397,10.362776,10.127742,9.540834,10.029629,9.704491,9.97114,10.612341,10.917792
b3459,7.868265,7.683274,7.776793,7.819215,7.969669,7.8152,7.723367,7.696679,7.673415,7.897612,7.816727,7.751937,7.985766,7.935672,7.936878,7.933462,8.005162,7.798584,7.927175,7.805257,7.847445,7.74153,7.794068,7.991813,8.021509,7.78945,7.646492,7.893669,7.889356,7.956047,8.073022,7.755973,7.861975,7.974513,7.812373,7.941667,7.803252,8.034705,7.68709,7.901099,7.816773,8.034472,7.872687,7.778104,7.927103,7.720716,7.58596,7.881717,7.929268,8.866008,8.539513,8.587764,8.109598,8.321746,8.297441,8.472089,8.222148,8.408946,8.385504,8.399183,8.308019,8.628653,8.185725,8.422801,7.832334,7.826091,7.805334,8.375513,8.248451,8.027617,7.934333,7.873089,7.911333,8.454133,8.296999,8.284603,8.115846,8.256989,8.448523,7.597237,8.107363,7.889813,7.821401,8.321173,8.18176,8.369483,8.039305,8.079892,8.18963,8.305901,8.150323,8.165671,8.126345,8.093901,8.176151,8.076176
b3460,12.445819,11.86874,12.449019,11.562227,12.382669,11.3995,12.074665,11.107668,12.114299,8.253882,10.39707,10.812749,11.911542,9.336976,9.751631,11.164602,12.151671,11.295238,11.649622,11.998737,12.136369,12.192167,10.68813,11.400795,10.156013,12.501729,12.666046,12.545509,11.704596,11.754594,11.987328,11.865009,12.069774,12.00745,12.068237,12.343833,12.310961,12.609857,9.458255,11.621806,12.464527,12.138801,12.26433,12.619283,12.319238,12.300164,12.336408,12.449969,12.193428,8.3017,11.125147,8.617749,12.650105,8.53323,11.897396,8.365021,8.583084,8.215837,7.802603,7.718969,8.015822,11.146621,9.830467,10.833058,10.8984,11.387077,11.225489,11.135994,10.165503,11.909243,11.031451,11.211965,10.992031,11.60472,12.476162,12.735047,12.799939,11.448603,11.13843,10.731066,12.784755,12.755115,12.745263,11.078134,10.76076,11.662388,11.820011,12.303478,12.187659,12.379478,10.692923,12.27975,10.966543,12.27388,11.751974,11.947369
b3461,7.912715,7.799531,7.949859,7.826343,7.923487,8.217877,7.958053,7.750722,8.125159,8.599561,8.454107,8.285144,8.028522,8.20228,8.278404,8.264613,7.72224,7.796307,7.7149,7.958584,7.937988,8.112676,8.068807,7.802192,8.239837,8.069771,8.008951,8.029737,7.903717,8.189833,8.060488,7.972875,7.933793,7.917206,7.77199,7.856754,7.971837,7.899772,8.457817,7.966462,7.953877,7.661302,8.020969,8.168051,7.995228,8.126355,8.167647,7.996014,7.915899,7.578464,7.593752,7.808942,7.551908,7.692279,7.618029,8.418879,8.617184,8.531075,7.965022,7.727653,8.044936,8.735462,8.697472,8.556022,8.669799,8.721648,8.573887,8.825527,8.746846,7.776499,9.000542,8.898249,8.761622,8.358211,8.211797,8.264885,8.506048,8.429336,8.625495,7.811946,8.112544,8.156131,8.018621,8.558339,8.495781,8.927117,8.199059,8.601034,8.710905,8.132464,7.9836,8.143296,8.082465,7.907927,8.056508,7.962254
b3462,7.433638,7.504715,7.6886,7.329389,7.276162,7.381684,7.052002,6.987297,7.477046,7.234001,7.20084,7.049063,7.616141,7.434949,7.631154,7.683188,7.481272,7.511685,7.41688,7.744943,7.511724,7.463799,7.340929,7.132054,7.379637,7.597985,7.643595,7.655294,7.316936,7.477853,7.34309,7.675852,7.226805,7.388537,7.456871,7.675229,7.50633,7.917979,7.464351,7.672899,7.644963,7.258006,7.492091,7.851467,7.556063,7.498473,7.734804,7.712453,7.268911,7.935717,7.198121,7.680955,7.914305,7.299837,7.692152,7.124169,7.599079,6.711701,7.118903,7.258067,7.58495,7.433293,7.207779,7.193283,7.605068,7.85721,7.694979,6.935946,7.620091,7.91242,7.68997,7.791968,7.613324,7.661525,7.959237,8.662211,8.190525,7.192843,7.161228,7.224615,7.921913,7.775717,7.940456,6.98211,7.358152,7.180631,7.309873,7.67134,7.621682,7.227812,7.134422,7.384114,6.99822,7.423671,7.726898,7.715661
b3463,8.616473,8.56698,8.718184,8.559732,8.351491,8.582278,8.467809,8.344823,8.634181,8.873278,8.630093,8.359628,8.625935,8.192325,8.559747,8.645981,8.450641,8.810946,8.77905,8.919396,8.782688,8.594556,8.452363,8.230084,8.434713,8.705564,8.694809,8.560611,8.436843,8.625692,8.499503,8.832827,8.350081,8.642723,8.396464,8.745035,8.597251,8.722471,8.360954,8.850356,8.912536,8.433707,8.792683,8.799206,8.743998,8.65702,8.634124,8.761466,8.455057,8.907496,8.079135,8.409152,8.54633,8.306543,8.378184,8.143222,8.503332,8.281214,8.041654,8.441022,8.448716,8.836788,8.685062,8.668547,8.838713,8.952364,8.804311,8.557001,8.613414,8.849649,9.04398,8.988508,8.943995,8.889045,9.280558,9.367151,9.011029,8.46865,8.559833,8.459246,9.092048,8.99303,8.96123,8.151123,8.517828,8.562892,8.838247,8.726903,9.123665,8.535129,8.52899,8.441838,8.479743,8.204939,9.089488,9.074293
b3464,9.241427,9.07865,9.422086,9.418676,9.090409,9.284705,8.947036,9.127421,8.877645,9.805652,9.420608,9.05388,9.099649,8.642219,8.844697,9.127856,9.141576,9.418397,9.396176,9.301036,9.167298,9.224534,8.923869,8.879219,8.707558,9.150826,9.400358,9.141618,9.105206,9.345769,9.048333,9.481618,8.674153,9.387821,9.235855,9.337882,9.26366,9.368044,8.687482,9.035657,9.524616,9.102383,9.295573,9.343842,9.557301,9.417435,9.493205,9.479392,9.188732,8.369353,7.730086,8.37451,9.107546,8.070653,8.072993,8.274893,8.517782,8.335856,7.742087,8.321484,8.388902,9.090817,9.118938,9.045206,9.178435,9.530645,9.280322,8.938663,8.8047,9.583507,9.323569,9.633247,9.580674,9.244139,9.865926,9.965507,9.547215,9.145946,9.175644,9.327755,9.832476,9.710848,9.961162,8.786428,9.054775,9.284672,9.349487,9.340051,9.301553,8.99721,8.506199,9.039159,9.093695,9.141604,9.75521,9.574457
b3465,7.675241,7.596328,7.769343,7.681097,7.463642,7.82641,7.304201,7.456297,6.986556,7.641492,7.450677,7.364757,7.55117,7.140979,7.301107,7.37858,7.371081,7.612379,7.785848,7.449125,7.425075,7.259843,7.170778,7.390247,7.038305,7.476744,7.367796,7.068764,7.37504,7.646892,7.496014,7.565847,7.274166,7.797674,7.318887,7.407987,7.36568,7.351291,7.165864,7.194612,7.511797,7.349543,7.312878,7.13842,7.729362,7.500255,7.352975,7.512333,7.505535,7.984628,6.469943,7.905675,7.304098,7.337268,7.454332,7.331933,7.586222,7.397289,7.077659,7.284765,7.592534,7.916043,7.732085,7.81489,7.765546,8.02063,7.812948,7.762097,8.051972,8.051455,7.944315,8.151817,8.157683,7.929929,8.38248,8.059585,8.086187,7.748842,7.91792,7.699076,8.518527,8.193347,8.46534,7.941309,7.621712,7.931201,7.440273,7.796763,8.135166,7.726328,7.116446,7.197368,7.355649,7.715007,8.295265,8.227225
b3466,6.915368,6.784966,6.866982,6.776817,6.811139,7.045369,6.641544,6.552607,6.627359,6.717617,6.654957,6.68821,6.870681,6.620315,6.918481,6.864838,6.638059,6.757334,6.689246,6.519607,6.730765,6.618623,6.812903,6.783081,6.803411,6.879336,6.698568,6.802856,6.715251,6.857986,6.758364,6.748246,6.712015,6.839172,6.71843,6.717714,6.543347,6.945616,6.638013,6.734235,6.704343,6.717107,6.85583,6.316037,7.044206,6.5319,6.644609,6.733863,6.896723,7.336045,5.733451,6.907764,7.209496,6.676168,6.666394,7.075632,7.408464,7.132519,5.859961,6.958138,7.62835,7.314761,7.252363,7.27565,7.232827,7.287653,7.264738,7.339825,7.554772,6.893112,7.141607,7.506887,7.537866,7.532688,7.498462,7.111163,7.476585,7.082521,7.246137,6.605842,7.477007,7.402204,7.171255,7.131531,7.386448,7.321679,6.812227,7.543437,7.617758,6.789105,6.603555,6.969354,6.910375,6.896189,7.147811,7.139533
